year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school
2002,finmath,0,0,0,14,4,18,14,4,18,math,school_hs
2002,french,1,3,4,2,6,8,4,11,15,hum,school_hs
2002,italian,2,2,4,1,3,4,3,7,10,hum,school_hs
2002,frenchhum,0,0,0,0,0,0,0,1,1,hum,school_hs
2002,german,1,6,7,2,7,9,4,15,19,hum,school_hs
2002,germanhum,0,0,0,0,0,0,2,0,2,hum,school_hs
2002,history,67,62,129,31,31,62,124,116,240,hum,school_hs
2002,histhum,0,0,0,0,0,0,1,2,3,hum,school_hs
2002,humbio,57,156,213,0,0,0,57,156,213,inter,school_hs
2002,humsp,12,7,19,0,4,4,12,11,23,hum,school_hs
2002,idm,2,4,6,0,0,0,2,4,6,inter,school_hs
2002,ips,0,0,0,14,14,28,14,14,28,inter,school_hs
2002,ir,67,100,167,0,0,0,67,100,167,socsci,school_hs
2002,latinam,3,3,6,0,0,0,3,3,6,hum,school_hs
2002,linguist,7,8,15,12,14,26,23,29,52,socsci,school_hs
2002,mcs,28,3,31,0,0,0,28,3,31,math,school_hs
2002,math,50,17,67,55,12,67,108,31,139,math,school_hs
2002,mtl,0,0,0,5,14,19,6,26,32,hum,school_hs
2002,music,25,19,44,22,14,36,59,37,96,hum,school_hs
2002,musichum,0,0,0,0,0,0,0,1,1,hum,school_hs
2002,nativeam,0,1,1,0,0,0,0,1,1,hum,school_hs
2002,phil,28,17,45,19,10,29,54,27,81,hum,school_hs
2002,philrelig,4,6,10,0,0,0,4,6,10,hum,school_hs
2002,physics,42,12,54,113,19,132,169,35,204,physci,school_hs
2002,polisci,72,71,143,29,27,56,113,108,221,socsci,school_hs
2002,psych,29,91,120,19,32,51,55,134,189,socsci,school_hs
2002,publpol,29,15,44,0,0,0,29,15,44,socsci,school_hs
2002,religst,6,6,12,11,5,16,22,16,38,hum,school_hs
2002,relighum,0,0,0,0,0,0,1,0,1,hum,school_hs
2002,rees,0,0,0,5,2,7,5,2,7,hum,school_hs
2002,sts,29,35,64,0,0,0,29,35,64,inter,school_hs
2002,slavic,1,3,4,3,6,9,4,11,15,hum,school_hs
2002,soc,22,18,40,24,26,50,60,53,113,socsci,school_hs
2002,spanport,11,11,22,6,12,18,17,28,45,hum,school_hs
2002,spanhum,0,0,0,0,1,1,0,1,1,hum,school_hs
2002,stats,0,0,0,57,33,90,64,36,100,math,school_hs
2002,symsys,70,37,107,3,0,3,73,37,110,inter,school_hs
2002,urbanst,14,33,47,0,0,0,14,33,47,socsci,school_hs
2002,school_law,0,0,0,287,288,575,301,300,601,dept,dept
2002,law,0,0,0,281,284,565,295,296,591,prof,school_law
2002,lawbiz,0,0,0,6,4,10,6,4,10,prof,school_law
2002,school_med,0,0,0,318,333,651,434,425,859,dept,dept
2002,bioc,0,0,0,14,13,27,24,16,40,prof,school_med
2002,cbio,0,0,0,8,22,30,15,28,43,prof,school_med
2002,dbio,0,0,0,14,12,26,21,16,37,prof,school_med
2002,epidem,0,0,0,5,16,21,8,24,32,prof,school_med
2002,gene,0,0,0,24,15,39,28,20,48,prof,school_med
2002,hrp,0,0,0,2,2,4,3,3,6,prof,school_med
2002,immunol,0,0,0,15,15,30,20,16,36,prof,school_med
2002,mi,0,0,0,10,15,25,17,19,36,prof,school_med
2002,molpharma,0,0,0,16,6,22,19,9,28,prof,school_med
2002,mcp,0,0,0,3,8,11,6,10,16,prof,school_med
2002,nepr,0,0,0,22,13,35,30,22,52,prof,school_med
2002,sbio,0,0,0,1,2,3,1,2,3,prof,school_med
2002,med,0,0,0,166,188,354,218,232,450,prof,school_med
2002,biomedin,0,0,0,18,6,24,24,8,32,prof,school_med
2001,undeclared,1884,1893,3777,0,0,0,1884,1893,3777,aggr,misc
2001,total,3382,3254,6636,4188,2329,6517,8171,6002,14173,aggr,total
2001,school_biz,0,0,0,542,327,869,554,339,893,dept,dept
2001,business,0,0,0,504,316,820,516,328,844,prof,school_biz
2001,management,0,0,0,38,11,49,38,11,49,prof,school_biz
2001,school_es,28,38,66,147,74,221,184,120,304,dept,dept
2001,earthsys,21,34,55,5,8,13,26,42,68,inter,school_es
2001,ges,7,4,11,59,33,92,70,42,112,physci,school_es
2001,geophys,0,0,0,43,18,61,46,21,67,physci,school_es
2001,petrolengr,0,0,0,40,15,55,42,15,57,engr,school_es
2001,educ,0,0,0,68,179,247,87,217,304,hum,school_educ
2001,school_educ,0,0,0,68,179,247,87,217,304,dept,dept
2001,school_engr,455,162,617,1979,501,2480,2689,737,3426,dept,dept
2001,aa,0,0,0,135,24,159,164,26,190,engr,school_engr
2001,chemeng,29,11,40,64,28,92,99,39,138,engr,school_engr
2001,cee,0,1,1,157,69,226,181,95,276,engr,school_engr
2001,ce,17,5,22,0,0,0,18,5,23,engr,school_engr
2001,cs,199,51,250,319,71,390,530,125,655,engr,school_engr
2001,ee,69,14,83,669,110,779,823,141,964,engr,school_engr
2001,genengr,29,25,54,36,5,41,65,30,95,engr,school_engr
2001,engr_es,0,0,0,0,0,0,1,0,1,engr,school_engr
2001,engr_esor,0,0,0,30,9,39,42,12,54,engr,school_engr
2001,enve,1,4,5,0,0,0,1,4,5,engr,school_engr
2001,ie,17,5,22,19,6,25,37,12,49,engr,school_engr
2001,ms&e,35,21,56,132,62,194,181,87,268,inter,school_engr
2001,matsci,4,3,7,76,35,111,97,44,141,engr,school_engr
2001,me,55,22,77,300,72,372,403,106,509,engr,school_engr
2001,sccm,0,0,0,42,10,52,47,11,58,math,school_engr
2001,school_hs,1015,1161,2176,844,637,1481,2066,1990,4056,dept,dept
2001,aaas,7,7,14,0,0,0,7,7,14,hum,school_hs
2001,amstud,23,50,73,0,0,0,23,50,73,hum,school_hs
2001,anthsci,4,6,10,10,4,14,14,12,26,socsci,school_hs
2001,anthro,1,0,1,3,13,16,9,22,31,socsci,school_hs
2001,archlgy,0,1,1,0,0,0,0,1,1,socsci,school_hs
2001,appphys,0,0,0,70,13,83,89,17,106,physci,school_hs
2001,art,15,41,56,9,24,33,27,76,103,hum,school_hs
2001,asnamst,1,1,2,0,0,0,1,1,2,hum,school_hs
2001,chinese,1,1,2,2,6,8,4,10,14,hum,school_hs
2001,japanese,1,3,4,4,3,7,8,10,18,hum,school_hs
2001,bio,93,103,196,41,69,110,148,188,336,physci,school_hs
2001,biophys,0,0,0,12,8,20,17,10,27,physci,school_hs
2001,chem,17,11,28,122,58,180,155,77,232,physci,school_hs
2001,chs,0,2,2,0,0,0,0,2,2,hum,school_hs
2001,classics,9,2,11,11,7,18,25,11,36,hum,school_hs
2001,classicshum,0,0,0,0,0,0,0,1,1,hum,school_hs
2001,comm,25,34,59,18,30,48,44,66,110,hum,school_hs
2001,complit,5,13,18,7,5,12,16,20,36,hum,school_hs
2001,csre,9,20,29,0,0,0,9,20,29,hum,school_hs
2001,csanthro,4,13,17,6,10,16,10,23,33,hum,school_hs
2001,drama,9,9,18,6,6,12,15,17,32,hum,school_hs
2001,dramahum,0,0,0,1,1,2,1,1,2,hum,school_hs
2001,eastasn,2,2,4,9,11,20,13,16,29,hum,school_hs
2001,econ,153,74,227,65,33,98,235,115,350,socsci,school_hs
2001,english,51,87,138,22,38,60,83,140,223,hum,school_hs
2001,engfrenlit,0,1,1,0,0,0,0,1,1,hum,school_hs
2001,femst,1,9,10,0,0,0,1,9,10,hum,school_hs
2001,finmath,0,0,0,10,3,13,10,3,13,math,school_hs
2001,french,1,3,4,2,5,7,3,10,13,hum,school_hs
2001,italian,1,4,5,1,4,5,2,10,12,hum,school_hs
2001,frenchhum,0,0,0,0,0,0,0,1,1,hum,school_hs
2001,german,1,6,7,0,6,6,2,14,16,hum,school_hs
2001,germanhum,0,0,0,1,0,1,1,0,1,hum,school_hs
2001,history,60,61,121,38,26,64,121,110,231,hum,school_hs
2001,histhum,0,0,0,0,0,0,1,1,2,hum,school_hs
2001,humbio,45,142,187,0,0,0,45,142,187,inter,school_hs
2001,humsp,9,10,19,2,3,5,11,13,24,hum,school_hs
2001,idm,6,3,9,0,0,0,6,3,9,inter,school_hs
2001,ips,0,0,0,9,13,22,9,13,22,inter,school_hs
2001,ir,67,99,166,0,0,0,67,99,166,socsci,school_hs
2001,latinam,0,6,6,5,8,13,5,14,19,hum,school_hs
2001,linguist,4,3,7,13,12,25,18,21,39,socsci,school_hs
2001,mcs,14,7,21,0,0,0,14,7,21,math,school_hs
2001,math,37,13,50,45,10,55,87,26,113,math,school_hs
2001,mtl,0,0,0,2,15,17,3,24,27,hum,school_hs
2001,music,20,24,44,28,12,40,58,40,98,hum,school_hs
2001,musichum,0,0,0,0,0,0,0,1,1,hum,school_hs
2001,nativeam,1,2,3,0,0,0,1,2,3,hum,school_hs
2001,phil,14,12,26,23,6,29,41,20,61,hum,school_hs
2001,philrelig,2,1,3,0,0,0,2,1,3,hum,school_hs
2001,physics,39,7,46,105,22,127,158,32,190,physci,school_hs
2001,polisci,58,50,108,34,29,63,105,86,191,socsci,school_hs
2001,psych,36,71,107,14,36,50,55,117,172,socsci,school_hs
2001,publpol,27,19,46,0,0,0,27,19,46,socsci,school_hs
2001,religst,5,6,11,14,8,22,21,18,39,hum,school_hs
2001,relighum,0,0,0,0,0,0,1,0,1,hum,school_hs
2001,rees,0,0,0,3,3,6,3,3,6,hum,school_hs
2001,sts,28,23,51,0,0,0,28,23,51,inter,school_hs
2001,slavic,3,2,5,2,4,6,5,10,15,hum,school_hs
2001,slavichum,0,0,0,0,0,0,0,1,1,hum,school_hs
2001,soc,16,29,45,26,36,62,57,71,128,socsci,school_hs
2001,spanport,5,14,19,3,10,13,9,29,38,hum,school_hs
2001,spanhum,0,0,0,0,1,1,0,1,1,hum,school_hs
2001,stats,0,0,0,44,26,70,49,28,77,math,school_hs
2001,symsys,63,32,95,2,0,2,65,32,97,inter,school_hs
2001,urbanst,22,22,44,0,0,0,22,22,44,socsci,school_hs
2001,school_law,0,0,0,302,280,582,321,297,618,dept,dept
2001,law,0,0,0,294,276,570,313,293,606,prof,school_law
2001,lawbiz,0,0,0,8,4,12,8,4,12,prof,school_law
2001,school_med,0,0,0,306,331,637,385,409,794,dept,dept
2001,bioc,0,0,0,16,12,28,19,14,33,prof,school_med
2001,cbio,0,0,0,10,19,29,18,23,41,prof,school_med
2001,dbio,0,0,0,13,12,25,17,15,32,prof,school_med
2001,epidem,0,0,0,6,22,28,7,33,40,prof,school_med
2001,gene,0,0,0,20,14,34,23,16,39,prof,school_med
2001,hrp,0,0,0,3,4,7,5,5,10,prof,school_med
2001,immunol,0,0,0,12,12,24,18,16,34,prof,school_med
2001,mi,0,0,0,11,10,21,17,13,30,prof,school_med
2001,mcp,0,0,0,17,6,23,17,7,24,prof,school_med
2001,molpharma,0,0,0,2,8,10,2,8,10,prof,school_med
2001,nepr,0,0,0,17,13,30,20,17,37,prof,school_med
2001,sbio,0,0,0,1,2,3,1,2,3,prof,school_med
2001,med,0,0,0,163,191,354,203,233,436,prof,school_med
2001,biomedin,0,0,0,15,6,21,18,7,25,prof,school_med
2001,gradspec,0,0,0,0,0,0,1,0,1,inter,misc
2000,undeclared,1849,1839,3688,0,0,0,1849,1839,3688,aggr,misc
2000,total,3305,3243,6548,4348,2405,6753,8240,6008,14248,aggr,total
2000,school_biz,0,0,0,552,301,853,562,304,866,dept,dept
2000,business,0,0,0,512,293,805,522,296,818,prof,school_biz
2000,management,0,0,0,40,8,48,40,8,48,prof,school_biz
2000,school_es,19,39,58,131,72,203,164,118,282,dept,dept
2000,earthsys,19,30,49,4,11,15,23,41,64,inter,school_es
2000,ges,0,9,9,52,31,83,59,46,105,physci,school_es
2000,geophys,0,0,0,36,18,54,42,19,61,physci,school_es
2000,petrolengr,0,0,0,39,12,51,40,12,52,engr,school_es
2000,school_educ,0,0,0,87,193,280,104,224,328,dept,dept
2000,educ,0,0,0,87,193,280,104,224,328,hum,school_educ
2000,school_engr,408,144,552,2103,554,2657,2754,763,3517,dept,dept
2000,aa,0,0,0,144,22,166,177,27,204,engr,school_engr
2000,chemeng,19,13,32,64,31,95,90,45,135,engr,school_engr
2000,cee,0,0,0,136,84,220,151,102,253,engr,school_engr
2000,ce,13,8,21,0,0,0,13,8,21,engr,school_engr
2000,cs,160,35,195,362,91,453,538,128,666,engr,school_engr
2000,ee,78,14,92,656,109,765,801,139,940,engr,school_engr
2000,engr_es,0,0,0,1,0,1,5,0,5,engr,school_engr
2000,engr_esor,0,0,0,153,43,196,177,48,225,engr,school_engr
2000,genengr,28,20,48,0,0,0,28,20,48,engr,school_engr
2000,ie,41,20,61,69,40,109,111,62,173,engr,school_engr
2000,ms&e,6,5,11,22,2,24,28,7,35,inter,school_engr
2000,matsci,4,3,7,83,33,116,104,43,147,engr,school_engr
2000,me,59,26,85,376,92,468,489,126,615,engr,school_engr
2000,opsres,0,0,0,0,0,0,1,0,1,math,school_engr
2000,sccm,0,0,0,37,7,44,41,8,49,math,school_engr
2000,school_hs,1029,1221,2250,834,676,1510,2106,2102,4208,dept,dept
2000,aaas,1,10,11,0,0,0,1,10,11,hum,school_hs
2000,amstud,14,40,54,0,0,0,14,40,54,hum,school_hs
2000,anthsci,1,2,3,5,5,10,6,7,13,socsci,school_hs
2000,anthro,5,8,13,7,17,24,18,38,56,socsci,school_hs
2000,appphys,0,0,0,72,15,87,92,17,109,physci,school_hs
2000,art,18,40,58,10,29,39,31,84,115,hum,school_hs
2000,asnamst,0,1,1,0,0,0,0,1,1,hum,school_hs
2000,chinese,0,0,0,2,5,7,4,7,11,hum,school_hs
2000,japanese,1,3,4,2,4,6,7,10,17,hum,school_hs
2000,bio,86,108,194,51,71,122,154,195,349,physci,school_hs
2000,biophys,0,0,0,12,7,19,15,9,24,physci,school_hs
2000,chem,19,14,33,103,41,144,155,65,220,physci,school_hs
2000,chs,2,0,2,0,0,0,2,0,2,hum,school_hs
2000,classics,13,4,17,12,6,18,29,13,42,hum,school_hs
2000,classicshum,0,0,0,0,0,0,0,1,1,hum,school_hs
2000,comm,23,30,53,22,34,56,45,67,112,hum,school_hs
2000,complit,5,10,15,9,7,16,16,20,36,hum,school_hs
2000,csre,7,16,23,0,0,0,7,16,23,hum,school_hs
2000,csanthro,2,7,9,2,8,10,4,15,19,hum,school_hs
2000,drama,10,13,23,5,10,15,15,25,40,hum,school_hs
2000,dramahum,0,0,0,0,2,2,0,3,3,hum,school_hs
2000,eastasn,3,2,5,10,10,20,16,12,28,hum,school_hs
2000,econ,181,106,287,69,42,111,274,153,427,socsci,school_hs
2000,english,99,123,222,20,43,63,129,187,316,hum,school_hs
2000,engfrenlit,1,1,2,0,0,0,1,1,2,hum,school_hs
2000,engspnlit,0,2,2,0,0,0,0,2,2,hum,school_hs
2000,femst,0,10,10,0,0,0,0,10,10,hum,school_hs
2000,finmath,0,0,0,1,0,1,1,0,1,math,school_hs
2000,foodres,0,0,0,0,0,0,1,0,1,physci,school_hs
2000,french,2,4,6,2,6,8,5,14,19,hum,school_hs
2000,italian,0,1,1,1,4,5,1,7,8,hum,school_hs
2000,frenchhum,0,0,0,0,0,0,0,1,1,hum,school_hs
2000,german,4,9,13,1,5,6,6,16,22,hum,school_hs
2000,germanhum,0,0,0,1,0,1,3,1,4,hum,school_hs
2000,history,55,56,111,29,28,57,111,116,227,hum,school_hs
2000,histhum,0,0,0,0,0,0,2,0,2,hum,school_hs
2000,humbio,34,131,165,0,0,0,34,131,165,inter,school_hs
2000,humsp,6,11,17,1,1,2,7,12,19,hum,school_hs
2000,idm,5,5,10,0,0,0,5,5,10,inter,school_hs
2000,ips,0,0,0,22,18,40,23,18,41,inter,school_hs
2000,ir,55,89,144,0,0,0,55,89,144,socsci,school_hs
2000,latinam,1,3,4,5,7,12,6,10,16,hum,school_hs
2000,linguist,2,8,10,12,20,32,18,34,52,socsci,school_hs
2000,mcs,13,13,26,0,0,0,13,13,26,math,school_hs
2000,math,31,22,53,49,11,60,82,35,117,math,school_hs
2000,mtl,0,0,0,2,13,15,4,20,24,hum,school_hs
2000,music,29,18,47,19,16,35,57,36,93,hum,school_hs
2000,nativeam,1,1,2,0,0,0,1,1,2,hum,school_hs
2000,phil,13,9,22,20,8,28,38,20,58,hum,school_hs
2000,philhum,0,0,0,0,0,0,2,0,2,hum,school_hs
2000,philrelig,1,4,5,0,0,0,1,4,5,hum,school_hs
2000,physics,27,9,36,93,22,115,137,35,172,physci,school_hs
2000,polisci,50,40,90,49,31,80,111,79,190,socsci,school_hs
2000,psych,45,88,133,17,45,62,66,140,206,socsci,school_hs
2000,publpol,26,23,49,0,0,0,26,23,49,socsci,school_hs
2000,religst,3,5,8,10,6,16,16,17,33,hum,school_hs
2000,relighum,0,0,0,0,0,0,1,0,1,hum,school_hs
2000,rees,0,0,0,2,4,6,2,4,6,hum,school_hs
2000,sts,13,14,27,0,0,0,13,14,27,inter,school_hs
2000,slavic,4,2,6,1,4,5,5,10,15,hum,school_hs
2000,slavichum,0,0,0,0,0,0,0,1,1,hum,school_hs
2000,soc,23,42,65,36,34,70,71,81,152,socsci,school_hs
2000,spanport,5,16,21,3,11,14,9,33,42,hum,school_hs
2000,spanhum,0,0,0,0,1,1,0,1,1,hum,school_hs
2000,stats,0,0,0,45,25,70,48,25,73,math,school_hs
2000,symsys,71,33,104,0,0,0,71,33,104,inter,school_hs
2000,urbanst,19,15,34,0,0,0,19,15,34,socsci,school_hs
2000,school_law,0,0,0,294,256,550,316,269,585,dept,dept
2000,law,0,0,0,287,255,542,309,268,577,prof,school_law
2000,lawbiz,0,0,0,7,1,8,7,1,8,prof,school_law
2000,school_med,0,0,0,347,353,700,384,389,773,dept,dept
2000,bioc,0,0,0,17,10,27,18,16,34,prof,school_med
2000,cbio,0,0,0,11,15,26,15,18,33,prof,school_med
2000,dbio,0,0,0,12,11,23,16,12,28,prof,school_med
2000,epidem,0,0,0,4,23,27,4,28,32,prof,school_med
2000,gene,0,0,0,16,11,27,18,15,33,prof,school_med
2000,hrp,0,0,0,3,2,5,4,4,8,prof,school_med
2000,immunol,0,0,0,10,12,22,19,17,36,prof,school_med
2000,mi,0,0,0,12,11,23,15,16,31,prof,school_med
2000,mcp,0,0,0,14,6,20,15,8,23,prof,school_med
2000,molpharma,0,0,0,2,5,7,2,5,7,prof,school_med
2000,nepr,0,0,0,14,15,29,20,18,38,prof,school_med
2000,sbio,0,0,0,1,1,2,1,1,2,prof,school_med
2000,med,0,0,0,219,226,445,219,226,445,prof,school_med
2000,biomedin,0,0,0,12,5,17,18,5,23,prof,school_med
2000,gradspec,0,0,0,0,0,0,1,0,1,inter,misc
1999,undeclared,1828,1806,3634,0,0,0,1828,1806,3634,aggr,misc
1999,total,3356,3238,6594,4370,2332,6702,8320,5899,14219,aggr,total
1999,school_biz,0,0,0,576,250,826,592,258,850,dept,dept
1999,school_es,22,49,71,128,73,201,166,125,291,dept,dept
1999,earthsys,18,42,60,3,8,11,21,50,71,inter,school_es
1999,ges,4,7,11,52,35,87,64,42,106,physci,school_es
1999,geophys,0,0,0,35,20,55,39,23,62,physci,school_es
1999,petrolengr,0,0,0,38,10,48,42,10,52,engr,school_es
1999,school_educ,0,0,0,86,196,282,97,220,317,dept,dept
1999,educ,0,0,0,86,196,282,97,220,317,hum,school_educ
1999,school_engr,451,177,628,2098,552,2650,2804,791,3595,dept,dept
1999,aa,0,0,0,143,18,161,184,28,212,engr,school_engr
1999,chemeng,19,11,30,70,18,88,94,31,125,engr,school_engr
1999,ce,14,14,28,0,0,0,14,14,28,engr,school_engr
1999,cee,0,0,0,145,89,234,162,106,268,engr,school_engr
1999,cs,173,42,215,340,92,432,533,136,669,engr,school_engr
1999,ee,81,18,99,638,113,751,792,144,936,engr,school_engr
1999,engr_es,0,0,0,3,0,3,10,0,10,engr,school_engr
1999,engr_esor,0,0,0,199,66,265,211,69,280,engr,school_engr
1999,genengr,38,28,66,0,0,0,38,28,66,engr,school_engr
1999,ie,54,33,87,78,38,116,136,72,208,engr,school_engr
1999,matsci,4,3,7,104,33,137,122,39,161,engr,school_engr
1999,me,68,28,96,344,80,424,471,118,589,engr,school_engr
1999,opsres,0,0,0,1,0,1,1,0,1,math,school_engr
1999,sccm,0,0,0,33,5,38,36,6,42,math,school_engr
1999,school_hs,1055,1206,2261,827,690,1517,2113,2079,4192,dept,dept
1999,aaas,2,3,5,0,0,0,2,3,5,hum,school_hs
1999,amstud,14,36,50,0,0,0,14,36,50,hum,school_hs
1999,anthro,12,20,32,13,26,39,31,55,86,socsci,school_hs
1999,anthsci,0,0,0,2,3,5,2,3,5,socsci,school_hs
1999,appphys,0,0,0,72,11,83,98,13,111,physci,school_hs
1999,art,16,32,48,10,30,40,30,74,104,hum,school_hs
1999,asnamst,0,4,4,0,0,0,0,4,4,hum,school_hs
1999,chinese,0,0,0,1,5,6,3,6,9,hum,school_hs
1999,japanese,1,2,3,5,4,9,6,9,15,hum,school_hs
1999,bio,83,120,203,53,72,125,154,204,358,physci,school_hs
1999,biophys,0,0,0,13,8,21,15,10,25,physci,school_hs
1999,chem,25,11,36,114,51,165,162,71,233,physci,school_hs
1999,chs,1,1,2,0,0,0,1,1,2,hum,school_hs
1999,classics,10,4,14,11,3,14,26,11,37,hum,school_hs
1999,classicshum,0,0,0,0,1,1,0,1,1,hum,school_hs
1999,comm,22,24,46,16,37,53,39,65,104,hum,school_hs
1999,complit,6,11,17,7,10,17,15,25,40,hum,school_hs
1999,csre,5,15,20,0,0,0,5,15,20,hum,school_hs
1999,drama,5,14,19,4,10,14,9,26,35,hum,school_hs
1999,dramahum,0,0,0,0,1,1,0,2,2,hum,school_hs
1999,eastasn,2,4,6,14,6,20,17,12,29,hum,school_hs
1999,econ,256,151,407,75,37,112,351,194,545,socsci,school_hs
1999,english,67,114,181,18,45,63,103,174,277,hum,school_hs
1999,enghum,0,0,0,0,0,0,1,0,1,hum,school_hs
1999,femst,1,4,5,0,0,0,1,4,5,hum,school_hs
1999,foodres,0,0,0,0,0,0,1,0,1,physci,school_hs
1999,french,1,5,6,0,9,9,3,17,20,hum,school_hs
1999,italian,0,0,0,0,5,5,1,7,8,hum,school_hs
1999,frenchhum,0,0,0,0,1,1,0,1,1,hum,school_hs
1999,frenchenglit,1,0,1,0,0,0,1,0,1,hum,school_hs
1999,frenchitalit,0,1,1,0,0,0,0,1,1,hum,school_hs
1999,german,4,6,10,2,5,7,6,13,19,hum,school_hs
1999,germanhum,0,0,0,0,0,0,1,1,2,hum,school_hs
1999,history,65,55,120,31,38,69,117,120,237,hum,school_hs
1999,histhum,0,0,0,0,0,0,5,0,5,hum,school_hs
1999,humbio,51,123,174,0,0,0,51,123,174,inter,school_hs
1999,humsp,3,1,4,0,3,3,3,4,7,hum,school_hs
1999,idm,4,1,5,0,0,0,4,1,5,inter,school_hs
1999,ips,0,0,0,15,16,31,15,16,31,inter,school_hs
1999,ir,45,75,120,0,0,0,45,75,120,socsci,school_hs
1999,latinam,3,1,4,7,6,13,10,7,17,hum,school_hs
1999,linguist,3,7,10,13,19,32,18,33,51,socsci,school_hs
1999,mcs,15,6,21,0,0,0,15,6,21,math,school_hs
1999,math,16,7,23,42,8,50,62,17,79,math,school_hs
1999,mtl,0,0,0,5,15,20,8,23,31,hum,school_hs
1999,music,21,12,33,20,16,36,46,29,75,hum,school_hs
1999,phil,18,8,26,20,4,24,41,16,57,hum,school_hs
1999,philhum,0,0,0,1,0,1,2,0,2,hum,school_hs
1999,philrelig,1,0,1,0,0,0,1,0,1,hum,school_hs
1999,physics,29,9,38,88,20,108,141,33,174,physci,school_hs
1999,polisci,34,48,82,48,24,72,89,82,171,socsci,school_hs
1999,psych,70,113,183,21,49,70,95,163,258,socsci,school_hs
1999,publpol,26,25,51,0,0,0,26,25,51,socsci,school_hs
1999,religst,5,3,8,5,10,15,13,16,29,hum,school_hs
1999,relighum,0,0,0,1,0,1,2,0,2,hum,school_hs
1999,rees,0,0,0,3,4,7,3,4,7,hum,school_hs
1999,sts,11,14,25,0,0,0,11,14,25,inter,school_hs
1999,slavic,1,5,6,0,6,6,3,14,17,hum,school_hs
1999,soc,16,39,55,27,27,54,52,76,128,socsci,school_hs
1999,spanport,4,16,20,4,18,22,10,39,49,hum,school_hs
1999,stats,0,0,0,46,27,73,47,29,76,math,school_hs
1999,symsys,73,34,107,0,0,0,73,34,107,inter,school_hs
1999,urbanst,7,22,29,0,0,0,7,22,29,socsci,school_hs
1999,school_law,0,0,0,302,255,557,321,264,585,dept,dept
1999,law,0,0,0,297,255,552,316,264,580,prof,school_law
1999,lawbiz,0,0,0,5,0,5,5,0,5,prof,school_law
1999,school_med,0,0,0,353,316,669,398,356,754,dept,dept
1999,bioc,0,0,0,13,8,21,15,13,28,prof,school_med
1999,cbio,0,0,0,13,12,25,18,13,31,prof,school_med
1999,dbio,0,0,0,9,9,18,16,11,27,prof,school_med
1999,epidem,0,0,0,4,12,16,4,17,21,prof,school_med
1999,gene,0,0,0,16,10,26,20,15,35,prof,school_med
1999,hrp,0,0,0,5,1,6,8,5,13,prof,school_med
1999,immunol,0,0,0,12,9,21,17,16,33,prof,school_med
1999,mi,0,0,0,11,9,20,16,13,29,prof,school_med
1999,molpharma,0,0,0,10,3,13,12,6,18,prof,school_med
1999,mcp,0,0,0,0,1,1,0,1,1,prof,school_med
1999,nepr,0,0,0,18,17,35,25,19,44,prof,school_med
1999,sbio,0,0,0,1,1,2,1,1,2,prof,school_med
1999,med,0,0,0,227,218,445,227,218,445,prof,school_med
1999,biomedin,0,0,0,14,6,20,19,8,27,prof,school_med
1999,gradspec,0,0,0,0,0,0,1,0,1,inter,misc
1998,undeclared,1750,1735,3485,0,0,0,1750,1735,3485,aggr,misc
1998,total,3310,3281,6591,4312,2253,6565,8262,5882,14144,aggr,total
1998,school_biz,0,0,0,587,247,834,604,255,859,dept,dept
1998,school_es,20,41,61,130,59,189,177,105,282,dept,dept
1998,appes,0,0,0,0,0,0,1,0,1,engr,school_es
1998,earthsys,14,30,44,5,11,16,19,41,60,inter,school_es
1998,ges,6,11,17,50,23,73,69,37,106,physci,school_es
1998,geo,0,0,0,0,0,0,1,0,1,physci,school_es
1998,geophys,0,0,0,34,18,52,40,19,59,physci,school_es
1998,petrolengr,0,0,0,41,7,48,47,8,55,engr,school_es
1998,school_educ,0,0,0,74,228,302,91,262,353,dept,dept
1998,school_engr,414,169,583,2024,489,2513,2711,722,3433,dept,dept
1998,aa,0,0,0,144,22,166,180,27,207,engr,school_engr
1998,chemeng,23,11,34,42,11,53,71,25,96,engr,school_engr
1998,cee,19,17,36,148,57,205,193,87,280,engr,school_engr
1998,cs,145,30,175,320,74,394,487,107,594,engr,school_engr
1998,ee,56,16,72,630,116,746,762,147,909,engr,school_engr
1998,engr_es,0,0,0,8,2,10,22,3,25,engr,school_engr
1998,engr_esor,0,0,0,192,60,252,208,65,273,engr,school_engr
1998,genengr,35,23,58,0,0,0,35,23,58,engr,school_engr
1998,ie,54,43,97,69,33,102,128,79,207,engr,school_engr
1998,matsci,4,3,7,91,37,128,108,43,151,engr,school_engr
1998,me,78,26,104,344,74,418,479,111,590,engr,school_engr
1998,opsres,0,0,0,2,0,2,2,1,3,math,school_engr
1998,sccm,0,0,0,34,3,37,36,4,40,math,school_engr
1998,school_hs,1126,1336,2462,833,674,1507,2207,2192,4399,dept,dept
1998,aaas,1,1,2,0,0,0,1,1,2,hum,school_hs
1998,amstud,10,36,46,0,0,0,10,36,46,hum,school_hs
1998,anthro,10,21,31,18,21,39,33,57,90,socsci,school_hs
1998,appphys,0,0,0,73,10,83,93,12,105,physci,school_hs
1998,art,13,44,57,16,27,43,34,84,118,hum,school_hs
1998,asnamst,0,4,4,0,0,0,0,4,4,hum,school_hs
1998,chinese,0,0,0,1,5,6,3,6,9,hum,school_hs
