year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school,undergrad_ratio,graduate_ratio,total_ratio,undergrad_men_percentage_of_declared,undergrad_women_percentage_of_declared,undergrad_percentage_of_declared,graduate_men_percentage_of_declared,graduate_women_percentage_of_declared,graduate_percentage_of_declared,total_men_percentage_of_declared,total_women_percentage_of_declared,total_percentage_of_declared
2013,ms&e,104,38,142,252,98,350,356,136,492,inter,school_engr,2.736842105,2.571428571,2.617647059,0.054393305,0.022067364,0.039075399,0.044428773,0.028579761,0.038457312,0.046940928,0.02640264,0.038633687
2013,matsci,24,6,30,120,51,171,144,57,201,engr,school_engr,4,2.352941176,2.526315789,0.012552301,0.003484321,0.008255366,0.021156559,0.014873141,0.018789144,0.018987342,0.011065812,0.015783274
2013,me,97,35,132,376,142,518,473,177,650,engr,school_engr,2.771428571,2.647887324,2.672316384,0.050732218,0.020325203,0.03632361,0.06629055,0.04141149,0.056916822,0.062368143,0.03436226,0.05104044
2013,sccm,0,0,0,1,0,1,1,0,1,math,school_engr,1,1,1,0,0,0,0.000176305,0,0.000109878,0.000131857,0,7.85238E-05
2013,school_hs,990,1258,2248,1334,975,2309,2324,2233,4557,dept,dept,0.786963434,1.368205128,1.040752351,0.517782427,0.730545877,0.618602091,0.235190409,0.284339458,0.253708384,0.306434599,0.433508057,0.357832744
2013,aaas,5,9,14,0,0,0,5,9,14,hum,school_hs,0.555555556,1,0.555555556,0.002615063,0.005226481,0.003852504,0,0,0,0.000659283,0.001747234,0.001099333
2013,africast,0,0,0,1,2,3,1,2,3,hum,school_hs,1,0.5,0.5,0,0,0,0.000176305,0.00058326,0.000329634,0.000131857,0.000388274,0.000235571
2013,amstud,12,17,29,0,0,0,12,17,29,hum,school_hs,0.705882353,1,0.705882353,0.006276151,0.009872242,0.007980187,0,0,0,0.001582278,0.00330033,0.002277189
2013,anthsci,0,0,0,0,1,1,0,1,1,socsci,school_hs,1,0,0,0,0,0,0,0.00029163,0.000109878,0,0.000194137,7.85238E-05
2013,anthro,2,30,32,26,47,73,28,77,105,socsci,school_hs,0.066666667,0.553191489,0.363636364,0.001046025,0.017421603,0.008805724,0.004583921,0.01370662,0.008021097,0.003691983,0.014948554,0.008244994
2013,archlgy,2,8,10,0,0,0,2,8,10,socsci,school_hs,0.25,1,0.25,0.001046025,0.004645761,0.002751789,0,0,0,0.000263713,0.001553096,0.000785238
2013,appphys,0,0,0,99,27,126,99,27,126,physci,school_hs,1,3.666666667,3.666666667,0,0,0,0.017454161,0.007874016,0.013844632,0.013053797,0.005241701,0.009893993
2013,art,0,1,1,1,2,3,1,3,4,hum,school_hs,0,0.5,0.333333333,0,0.00058072,0.000275179,0.000176305,0.00058326,0.000329634,0.000131857,0.000582411,0.000314095
2013,arthist,2,17,19,15,14,29,17,31,48,hum,school_hs,0.117647059,1.071428571,0.548387097,0.001046025,0.009872242,0.005228398,0.00264457,0.004082823,0.003186463,0.002241561,0.006018249,0.00376914
2013,artstudi,1,6,7,4,6,10,5,12,17,hum,school_hs,0.166666667,0.666666667,0.416666667,0.000523013,0.003484321,0.001926252,0.000705219,0.001749781,0.00109878,0.000659283,0.002329645,0.001334904
2013,asnamst,1,0,1,0,0,0,1,0,1,hum,school_hs,1,1,1,0.000523013,0,0.000275179,0,0,0,0.000131857,0,7.85238E-05
2013,bio,87,106,193,83,89,172,170,195,365,physci,school_hs,0.820754717,0.93258427,0.871794872,0.045502092,0.06155633,0.053109521,0.014633286,0.025955089,0.018899022,0.022415612,0.037856727,0.02866117
2013,biophys,0,0,0,28,16,44,28,16,44,physci,school_hs,1,1.75,1.75,0,0,0,0.00493653,0.004666083,0.004834634,0.003691983,0.003106193,0.003455045
2013,chem,17,21,38,167,69,236,184,90,274,physci,school_hs,0.80952381,2.420289855,2.044444444,0.008891213,0.012195122,0.010456797,0.029442877,0.020122485,0.025931216,0.024261603,0.017472335,0.021515508
2013,chinese,0,1,1,5,21,26,5,22,27,hum,school_hs,0,0.238095238,0.227272727,0,0.00058072,0.000275179,0.000881523,0.006124234,0.002856829,0.000659283,0.004271015,0.002120141
2013,classics,15,12,27,20,15,35,35,27,62,hum,school_hs,1.25,1.333333333,1.296296296,0.007845188,0.006968641,0.007429829,0.003526093,0.004374453,0.003845731,0.004614979,0.005241701,0.004868473
2013,comm,17,36,53,24,34,58,41,70,111,hum,school_hs,0.472222222,0.705882353,0.585714286,0.008891213,0.020905923,0.01458448,0.004231312,0.009915427,0.006372926,0.005406118,0.013589594,0.008716137
2013,complit,5,8,13,5,14,19,10,22,32,hum,school_hs,0.625,0.357142857,0.454545455,0.002615063,0.004645761,0.003577325,0.000881523,0.004082823,0.002087683,0.001318565,0.004271015,0.00251276
2013,complhum,0,0,0,0,1,1,0,1,1,hum,school_hs,1,0,0,0,0,0,0,0.00029163,0.000109878,0,0.000194137,7.85238E-05
2013,csre,8,17,25,0,0,0,8,17,25,hum,school_hs,0.470588235,1,0.470588235,0.0041841,0.009872242,0.006879472,0,0,0,0.001054852,0.00330033,0.001963094
2013,csanthro,0,0,0,1,5,6,1,5,6,hum,school_hs,1,0.2,0.2,0,0,0,0.000176305,0.001458151,0.000659268,0.000131857,0.000970685,0.000471143
2013,design,0,0,0,2,6,8,2,6,8,hum,school_hs,1,0.333333333,0.333333333,0,0,0,0.000352609,0.001749781,0.000879024,0.000263713,0.001164822,0.00062819
2013,docfilm,0,0,0,6,10,16,6,10,16,hum,school_hs,1,0.6,0.6,0,0,0,0.001057828,0.002916302,0.001758049,0.000791139,0.001941371,0.00125638
2013,drama,7,12,19,8,14,22,15,26,41,hum,school_hs,0.583333333,0.571428571,0.576923077,0.003661088,0.006968641,0.005228398,0.001410437,0.004082823,0.002417317,0.001977848,0.005047564,0.003219474
2013,dramahum,0,0,0,2,0,2,2,0,2,hum,school_hs,1,1,1,0,0,0,0.000352609,0,0.000219756,0.000263713,0,0.000157048
2013,eastasn,2,2,4,25,35,60,27,37,64,hum,school_hs,1,0.714285714,0.72972973,0.001046025,0.00116144,0.001100715,0.004407616,0.010207057,0.006592682,0.003560127,0.007183071,0.00502552
2013,econ,110,59,169,125,45,170,235,104,339,socsci,school_hs,1.86440678,2.777777778,2.259615385,0.057531381,0.034262485,0.046505228,0.022038082,0.01312336,0.018679266,0.030986287,0.020190254,0.026619552
2013,english,34,64,98,31,35,66,65,99,164,hum,school_hs,0.53125,0.885714286,0.656565657,0.017782427,0.037166086,0.026967529,0.005465444,0.010207057,0.00725195,0.008570675,0.019219569,0.012877896
2013,femst,0,1,1,0,0,0,0,1,1,hum,school_hs,0,1,0,0,0.00058072,0.000275179,0,0,0,0,0.000194137,7.85238E-05
2013,filmstud,11,5,16,0,0,0,11,5,16,hum,school_hs,2.2,1,2.2,0.005753138,0.0029036,0.004402862,0,0,0,0.001450422,0.000970685,0.00125638
2013,finmath,0,0,0,19,3,22,19,3,22,math,school_hs,1,6.333333333,6.333333333,0,0,0,0.003349788,0.000874891,0.002417317,0.002505274,0.000582411,0.001727523
2013,french,3,19,22,3,11,14,6,30,36,hum,school_hs,0.157894737,0.272727273,0.2,0.001569038,0.011033682,0.006053935,0.000528914,0.003207932,0.001538292,0.000791139,0.005824112,0.002826855
2013,frenchital,0,0,0,1,0,1,1,0,1,hum,school_hs,1,1,1,0,0,0,0.000176305,0,0.000109878,0.000131857,0,7.85238E-05
2013,italian,0,6,6,1,3,4,1,9,10,hum,school_hs,0,0.333333333,0.111111111,0,0.003484321,0.001651073,0.000176305,0.000874891,0.000439512,0.000131857,0.001747234,0.000785238
2013,german,3,2,5,5,9,14,8,11,19,hum,school_hs,1.5,0.555555556,0.727272727,0.001569038,0.00116144,0.001375894,0.000881523,0.002624672,0.001538292,0.001054852,0.002135508,0.001491951
2013,history,44,45,89,53,48,101,97,93,190,hum,school_hs,0.977777778,1.104166667,1.043010753,0.023012552,0.026132404,0.024490919,0.009344147,0.01399825,0.011097682,0.012790084,0.018054747,0.014919513
2013,histhum,0,0,0,0,2,2,0,2,2,hum,school_hs,1,0,0,0,0,0,0,0.00058326,0.000219756,0,0.000388274,0.000157048
2013,humbio,73,240,313,0,0,0,73,240,313,inter,school_hs,0.304166667,1,0.304166667,0.038179916,0.139372822,0.086130985,0,0,0,0.009625527,0.046592895,0.024577935
2013,ilac,1,5,6,4,11,15,5,16,21,hum,school_hs,0.2,0.363636364,0.3125,0.000523013,0.0029036,0.001651073,0.000705219,0.003207932,0.001648171,0.000659283,0.003106193,0.001648999
2013,idm,0,1,1,0,0,0,0,1,1,inter,school_hs,0,1,0,0,0.00058072,0.000275179,0,0,0,0,0.000194137,7.85238E-05
2013,ips,0,0,0,19,26,45,19,26,45,inter,school_hs,1,0.730769231,0.730769231,0,0,0,0.003349788,0.007582386,0.004944512,0.002505274,0.005047564,0.003533569
2013,ir,45,74,119,0,0,0,45,74,119,socsci,school_hs,0.608108108,1,0.608108108,0.023535565,0.042973287,0.032746285,0,0,0,0.005933544,0.014366142,0.009344327
2013,japanese,1,0,1,6,6,12,7,6,13,hum,school_hs,1,1,1.166666667,0.000523013,0,0.000275179,0.001057828,0.001749781,0.001318536,0.000922996,0.001164822,0.001020809
2013,latinam,0,0,0,3,8,11,3,8,11,hum,school_hs,1,0.375,0.375,0,0,0,0.000528914,0.002333042,0.001208658,0.00039557,0.001553096,0.000863761
2013,linguist,7,3,10,14,23,37,21,26,47,socsci,school_hs,2.333333333,0.608695652,0.807692308,0.003661088,0.00174216,0.002751789,0.002468265,0.006707495,0.004065487,0.002768987,0.005047564,0.003690616
2013,mcs,45,24,69,0,0,0,45,24,69,math,school_hs,1.875,1,1.875,0.023535565,0.013937282,0.018987342,0,0,0,0.005933544,0.004659289,0.005418139
2013,math,67,14,81,63,10,73,130,24,154,math,school_hs,4.785714286,6.3,5.416666667,0.035041841,0.008130081,0.022289488,0.011107193,0.002916302,0.008021097,0.01714135,0.004659289,0.012092658
2013,mtl,0,0,0,13,12,25,13,12,25,hum,school_hs,1,1.083333333,1.083333333,0,0,0,0.002291961,0.003499563,0.002746951,0.001714135,0.002329645,0.001963094
2013,mtlhum,0,0,0,1,0,1,1,0,1,hum,school_hs,1,1,1,0,0,0,0.000176305,0,0.000109878,0.000131857,0,7.85238E-05
2013,music,23,13,36,35,26,61,58,39,97,hum,school_hs,1.769230769,1.346153846,1.487179487,0.012029289,0.007549361,0.009906439,0.006170663,0.007582386,0.00670256,0.007647679,0.007571345,0.007616804
2013,nativeam,2,1,3,0,0,0,2,1,3,hum,school_hs,2,1,2,0.001046025,0.00058072,0.000825537,0,0,0,0.000263713,0.000194137,0.000235571
2013,phil,14,12,26,40,8,48,54,20,74,hum,school_hs,1.166666667,5,2.7,0.007322176,0.006968641,0.007154651,0.007052186,0.002333042,0.005274146,0.007120253,0.003882741,0.005810758
2013,philrelig,4,0,4,0,0,0,4,0,4,hum,school_hs,1,1,1,0.00209205,0,0.001100715,0,0,0,0.000527426,0,0.000314095
2013,physics,43,13,56,137,35,172,180,48,228,physci,school_hs,3.307692308,3.914285714,3.75,0.02248954,0.007549361,0.015410017,0.024153738,0.010207057,0.018899022,0.023734177,0.009318579,0.017903416
2013,polisci,51,47,98,42,44,86,93,91,184,socsci,school_hs,1.085106383,0.954545455,1.021978022,0.02667364,0.027293844,0.026967529,0.007404795,0.012831729,0.009449511,0.012262658,0.017666473,0.014448371
2013,psych,39,77,116,37,47,84,76,124,200,socsci,school_hs,0.506493506,0.787234043,0.612903226,0.02039749,0.044715447,0.031920748,0.006523272,0.01370662,0.009229755,0.010021097,0.024072996,0.015704751
2013,publpol,27,28,55,19,8,27,46,36,82,socsci,school_hs,0.964285714,2.375,1.277777778,0.014121339,0.016260163,0.015134838,0.003349788,0.002333042,0.002966707,0.006065401,0.006988934,0.006438948
2013,religst,0,5,5,11,13,24,11,18,29,hum,school_hs,0,0.846153846,0.611111111,0,0.0029036,0.001375894,0.001939351,0.003791193,0.002637073,0.001450422,0.003494467,0.002277189
2013,rees,0,0,0,3,3,6,3,3,6,hum,school_hs,1,1,1,0,0,0,0.000528914,0.000874891,0.000659268,0.00039557,0.000582411,0.000471143
2013,sts,87,123,210,0,0,0,87,123,210,inter,school_hs,0.707317073,1,0.707317073,0.045502092,0.071428571,0.057787562,0,0,0,0.011471519,0.023878858,0.016489988
2013,slavic,4,4,8,7,5,12,11,9,20,hum,school_hs,1,1.4,1.222222222,0.00209205,0.00232288,0.002201431,0.001234133,0.001458151,0.001318536,0.001450422,0.001747234,0.001570475
2013,soc,7,14,21,26,56,82,33,70,103,socsci,school_hs,0.5,0.464285714,0.471428571,0.003661088,0.008130081,0.005778756,0.004583921,0.016331292,0.009009999,0.004351266,0.013589594,0.008087947
2013,spanport,1,4,5,6,4,10,7,8,15,hum,school_hs,0.25,1.5,0.875,0.000523013,0.00232288,0.001375894,0.001057828,0.001166521,0.00109878,0.000922996,0.001553096,0.001177856
2013,stats,0,0,0,82,45,127,82,45,127,math,school_hs,1,1.822222222,1.822222222,0,0,0,0.014456982,0.01312336,0.01395451,0.010812236,0.008736168,0.009972517
2013,symsys,54,44,98,6,1,7,60,45,105,inter,school_hs,1.227272727,6,1.333333333,0.028242678,0.025551684,0.026967529,0.001057828,0.00029163,0.000769146,0.007911392,0.008736168,0.008244994
2013,urbanst,7,8,15,0,0,0,7,8,15,socsci,school_hs,0.875,1,0.875,0.003661088,0.004645761,0.004127683,0,0,0,0.000922996,0.001553096,0.001177856
2013,school_law,0,0,0,357,292,649,357,292,649,dept,dept,1,1.22260274,1.22260274,0,0,0,0.062940762,0.085156022,0.071310845,0.047072785,0.056688022,0.050961916
2013,law,0,0,0,341,287,628,341,287,628,prof,school_law,1,1.18815331,1.18815331,0,0,0,0.060119887,0.083697871,0.069003406,0.04496308,0.055717336,0.049312917
2013,lawbiz,0,0,0,16,5,21,16,5,21,prof,school_law,1,3.2,3.2,0,0,0,0.002820874,0.001458151,0.002307439,0.002109705,0.000970685,0.001648999
2013,school_med,0,0,0,483,485,968,483,485,968,dept,dept,1,0.995876289,0.995876289,0,0,0,0.085155148,0.141440653,0.106361938,0.063686709,0.094156474,0.076010993
2013,bioc,0,0,0,27,14,41,27,14,41,prof,school_med,1,1.928571429,1.928571429,0,0,0,0.004760226,0.004082823,0.004504999,0.003560127,0.002717919,0.003219474
2013,biomedin,0,0,0,33,19,52,33,19,52,prof,school_med,1,1.736842105,1.736842105,0,0,0,0.005818054,0.005540974,0.005713658,0.004351266,0.003688604,0.004083235
2013,cbio,0,0,0,17,36,53,17,36,53,prof,school_med,1,0.472222222,0.472222222,0,0,0,0.002997179,0.010498688,0.005823536,0.002241561,0.006988934,0.004161759
2013,csb,0,0,0,24,15,39,24,15,39,prof,school_med,1,1.6,1.6,0,0,0,0.004231312,0.004374453,0.004285243,0.003164557,0.002912056,0.003062426
2013,dbio,0,0,0,13,13,26,13,13,26,prof,school_med,1,1,1,0,0,0,0.002291961,0.003791193,0.002856829,0.001714135,0.002523782,0.002041618
2013,epidem,0,0,0,9,13,22,9,13,22,prof,school_med,1,0.692307692,0.692307692,0,0,0,0.001586742,0.003791193,0.002417317,0.001186709,0.002523782,0.001727523
2013,gene,0,0,0,25,37,62,25,37,62,prof,school_med,1,0.675675676,0.675675676,0,0,0,0.004407616,0.010790318,0.006812438,0.003296414,0.007183071,0.004868473
2013,hrp,0,0,0,3,4,7,3,4,7,prof,school_med,1,0.75,0.75,0,0,0,0.000528914,0.001166521,0.000769146,0.00039557,0.000776548,0.000549666
2013,humgene,0,0,0,1,13,14,1,13,14,prof,school_med,1,0.076923077,0.076923077,0,0,0,0.000176305,0.003791193,0.001538292,0.000131857,0.002523782,0.001099333
2013,immunol,0,0,0,21,20,41,21,20,41,prof,school_med,1,1.05,1.05,0,0,0,0.003702398,0.005832604,0.004504999,0.002768987,0.003882741,0.003219474
2013,med,0,0,0,237,222,459,237,222,459,prof,school_med,1,1.067567568,1.067567568,0,0,0,0.041784203,0.064741907,0.050434018,0.03125,0.043098427,0.036042403
2013,mi,0,0,0,12,24,36,12,24,36,prof,school_med,1,0.5,0.5,0,0,0,0.002115656,0.006999125,0.003955609,0.001582278,0.004659289,0.002826855
2013,nepr,0,0,0,35,42,77,35,42,77,prof,school_med,1,0.833333333,0.833333333,0,0,0,0.006170663,0.012248469,0.008460609,0.004614979,0.008153757,0.006046329
2013,mcp,0,0,0,7,7,14,7,7,14,prof,school_med,1,1,1,0,0,0,0.001234133,0.002041411,0.001538292,0.000922996,0.001358959,0.001099333
2013,stemrem,0,0,0,11,6,17,11,6,17,prof,school_med,1,1.833333333,1.833333333,0,0,0,0.001939351,0.001749781,0.001867927,0.001450422,0.001164822,0.001334904
2013,sbio,0,0,0,8,0,8,8,0,8,prof,school_med,1,1,1,0,0,0,0.001410437,0,0.000879024,0.001054852,0,0.00062819
2013,declared,1912,1722,3634,5672,3429,9101,7584,5151,12735,aggr,misc,1.110336818,1.654126568,1.472335469,1,1,1,1,1,1,1,1,1
2012,undeclared,1881,1685,3566,0,0,0,1881,1685,3566,aggr,misc,1.116320475,1,1.116320475,0.99946865,0.95847554,0.97967033,0,0,0,0.247891407,0.329230168,0.280654809
2012,total,3763,3443,7206,5706,3360,9066,9469,6803,16272,aggr,total,1.092942202,1.698214286,1.391885933,1.99946865,1.95847554,1.97967033,1,1,1,1.247891407,1.329230168,1.280654809
2012,school_biz,0,0,0,643,329,972,643,329,972,dept,dept,1,1.954407295,1.954407295,0,0,0,0.112688398,0.097916667,0.107213766,0.084739062,0.064282923,0.076499292
2012,business,0,0,0,580,310,890,580,310,890,prof,school_biz,1,1.870967742,1.870967742,0,0,0,0.101647389,0.092261905,0.098168983,0.076436479,0.060570535,0.070045648
2012,bizres,0,0,0,0,1,1,0,1,1,prof,school_biz,1,0,0,0,0,0,0,0.000297619,0.000110302,0,0.000195389,7.8703E-05
2012,management,0,0,0,63,18,81,63,18,81,prof,school_biz,1,3.5,3.5,0,0,0,0.011041009,0.005357143,0.00893448,0.008302583,0.003516999,0.006374941
2012,school_es,55,63,118,233,164,397,288,227,515,dept,dept,0.873015873,1.420731707,1.268722467,0.02922423,0.035836177,0.032417582,0.04083421,0.048809524,0.043789985,0.037954665,0.044353263,0.040532032
2012,eees,0,0,0,2,2,4,2,2,4,physci,school_es,1,1,1,0,0,0,0.000350508,0.000595238,0.000441209,0.000263574,0.000390778,0.000314812
2012,earthsys,42,54,96,7,19,26,49,73,122,inter,school_es,0.777777778,0.368421053,0.671232877,0.022316684,0.030716724,0.026373626,0.001226779,0.005654762,0.002867858,0.006457565,0.014263384,0.009601763
2012,ere,6,4,10,42,11,53,48,15,63,engr,school_es,1.5,3.818181818,3.2,0.003188098,0.002275313,0.002747253,0.007360673,0.00327381,0.005846018,0.006325778,0.002930832,0.004958287
2012,eess,0,0,0,23,24,47,23,24,47,physci,school_es,1,0.958333333,0.958333333,0,0,0,0.004030845,0.007142857,0.005184205,0.003031102,0.004689332,0.00369904
2012,ges,6,4,10,34,38,72,40,42,82,physci,school_es,1.5,0.894736842,0.952380952,0.003188098,0.002275313,0.002747253,0.00595864,0.011309524,0.00794176,0.005271481,0.008206331,0.006453644
2012,geophys,1,1,2,42,29,71,43,30,73,physci,school_es,1,1.448275862,1.433333333,0.00053135,0.000568828,0.000549451,0.007360673,0.008630952,0.007831458,0.005666842,0.005861665,0.005745317
2012,envres,0,0,0,49,31,80,49,31,80,inter,school_es,1,1.580645161,1.580645161,0,0,0,0.008587452,0.00922619,0.008824178,0.006457565,0.006057054,0.006296238
2012,petrolengr,0,0,0,34,10,44,34,10,44,engr,school_es,1,3.4,3.4,0,0,0,0.00595864,0.00297619,0.004853298,0.004480759,0.001953888,0.003462931
2012,school_educ,0,0,0,133,230,363,133,230,363,dept,dept,1,0.57826087,0.57826087,0,0,0,0.023308798,0.068452381,0.040039709,0.017527675,0.044939429,0.02856918
2012,educ,0,0,0,133,230,363,133,230,363,hum,school_educ,1,0.57826087,0.57826087,0,0,0,0.023308798,0.068452381,0.040039709,0.017527675,0.044939429,0.02856918
2012,school_engr,775,344,1119,2572,879,3451,3347,1223,4570,dept,dept,2.252906977,2.926052332,2.736713001,0.411795962,0.195676906,0.307417582,0.450753593,0.261607143,0.380652989,0.441091197,0.238960531,0.359672596
2012,aa,0,0,0,165,24,189,165,24,189,engr,school_engr,1,6.875,6.875,0,0,0,0.02891693,0.007142857,0.020847121,0.02174486,0.004689332,0.014874862
2012,bioe,0,0,0,66,43,109,66,43,109,engr,school_engr,1,1.534883721,1.534883721,0,0,0,0.011566772,0.012797619,0.012022943,0.008697944,0.008401719,0.008578624
2012,chemeng,42,18,60,90,45,135,132,63,195,engr,school_engr,2.333333333,2,2.095238095,0.022316684,0.010238908,0.016483516,0.015772871,0.013392857,0.014890801,0.017395888,0.012309496,0.01534708
2012,ce,26,16,42,0,0,0,26,16,42,engr,school_engr,1.625,1,1.625,0.01381509,0.009101251,0.011538462,0,0,0,0.003426463,0.003126221,0.003305525
2012,cee,0,0,0,243,194,437,243,194,437,engr,school_engr,1,1.25257732,1.25257732,0,0,0,0.042586751,0.057738095,0.048202074,0.032024249,0.037905432,0.0343932
2012,cme,0,0,0,94,19,113,94,19,113,engr,school_engr,1,4.947368421,4.947368421,0,0,0,0.016473887,0.005654762,0.012464152,0.012387981,0.003712388,0.008893436
2012,cs,285,75,360,398,86,484,683,161,844,engr,school_engr,3.8,4.627906977,4.242236025,0.151434644,0.042662116,0.098901099,0.069751139,0.025595238,0.053386278,0.090010543,0.031457601,0.066425311
2012,ee,77,18,95,704,192,896,781,210,991,engr,school_engr,4.277777778,3.666666667,3.719047619,0.040913921,0.010238908,0.026098901,0.123378899,0.057142857,0.098830796,0.102925672,0.041031653,0.077994648
2012,genengr,150,126,276,15,7,22,165,133,298,engr,school_engr,1.19047619,2.142857143,1.240601504,0.079702444,0.071672355,0.075824176,0.002628812,0.002083333,0.002426649,0.02174486,0.025986714,0.023453487
2012,enve,7,11,18,0,0,0,7,11,18,engr,school_engr,0.636363636,1,0.636363636,0.003719447,0.00625711,0.004945055,0,0,0,0.000922509,0.002149277,0.001416654
2012,idm_engr,1,4,5,0,0,0,1,4,5,engr,school_engr,0.25,1,0.25,0.00053135,0.002275313,0.001373626,0,0,0,0.000131787,0.000781555,0.000393515
2012,ie,0,1,1,0,0,0,0,1,1,engr,school_engr,0,1,0,0,0.000568828,0.000274725,0,0,0,0,0.000195389,7.8703E-05
2012,ms&e,89,38,127,269,98,367,358,136,494,inter,school_engr,2.342105263,2.744897959,2.632352941,0.047290117,0.021615472,0.03489011,0.047143358,0.029166667,0.040480918,0.047179758,0.02657288,0.03887927
2012,matsci,21,7,28,129,57,186,150,64,214,engr,school_engr,3,2.263157895,2.34375,0.011158342,0.003981797,0.007692308,0.022607781,0.016964286,0.020516214,0.019768055,0.012504885,0.016842437
2012,me,77,30,107,398,114,512,475,144,619,engr,school_engr,2.566666667,3.49122807,3.298611111,0.040913921,0.017064846,0.029395604,0.069751139,0.033928571,0.056474741,0.06259884,0.028135991,0.048717142
2012,sccm,0,0,0,1,0,1,1,0,1,math,school_engr,1,1,1,0,0,0,0.000175254,0,0.000110302,0.000131787,0,7.8703E-05
2012,school_hs,1052,1351,2403,1296,979,2275,2348,2330,4678,dept,dept,0.778682457,1.323799796,1.007725322,0.558979809,0.768486917,0.660164835,0.227129338,0.291369048,0.250937569,0.309435952,0.455255959,0.368172517
